time;generation biomass;generation fossil brown coal/lignite;generation fossil gas;generation fossil hard coal;generation fossil oil;generation hydro pumped storage consumption;generation hydro run-of-river and poundage;generation hydro water reservoir;generation nuclear;generation other;generation other renewable;generation solar;generation waste;generation wind onshore;forecast solar day ahead;forecast wind onshore day ahead;total load forecast;total load actual;price day ahead;price actual
2018-10-02 01:00:00;378;430;4208;3905;291;1121;948;1157;7112;55;94;25;282;7256;10;7264;25376;25640;44,32;54,46
2018-10-02 02:00:00;381;434;4089;3803;281;1519;964;1018;7111;55;93;27;287;7288;12;7239;24951;25123;43,21;54,53
2018-10-02 03:00:00;374;423;4216;3849;281;1577;969;1235;7112;54;94;27;291;6987;14;7182;24864;25066;43,99;56,29
2018-10-02 04:00:00;379;421;4363;3943;261;1265;971;1303;7113;54;94;27;290;7039;14;7067;25616;25726;44,19;64,15
2018-10-02 05:00:00;380;408;4339;4058;256;646;992;1449;7114;54;95;26;292;6896;33;7004;27483;27202;46,99;77,67
2018-10-02 06:00:00;384;399;4137;3978;247;368;1010;1548;7114;55;97;113;292;6971;189;6976;29225;28896;46,99;80,04
2018-10-02 07:00:00;379;389;4616;4299;250;96;1070;2289;7112;55;95;891;296;7027;1035;6991;32293;32117;53;80,58
2018-10-02 08:00:00;384;432;4953;4430;255;96;1133;2764;7113;55;98;1904;298;7306;2197;7252;34448;34480;60,21;79,56
2018-10-02 09:00:00;385;424;4803;4447;254;96;1097;2357;7112;54;95;3041;297;7589;2891;7662;34665;34755;53,18;76,87
2018-10-02 10:00:00;388;411;4556;4344;249;96;1018;1534;7113;54;97;3763;307;8097;3525;7912;34103;34022;49,51;77,95
2018-10-02 11:00:00;388;381;4237;4124;250;96;964;1323;7112;54;99;3986;311;8759;3742;8529;34022;33865;48;76,7
2018-10-02 12:00:00;386;382;4162;3816;242;386;941;1232;7113;53;97;3919;308;9381;3571;9074;33268;33037;46,99;72,92
2018-10-02 13:00:00;387;373;4047;3399;241;1237;943;1126;7112;53;99;3798;302;9809;3352;9623;32006;31838;43,21;71,32
2018-10-02 15:00:00;382;377;4176;3465;250;1098;990;1334;7112;54;100;2475;300;9424;2151;9444;30965;30532;44,99;72,79
2018-10-02 16:00:00;378;375;4872;3579;250;582;1022;1599;7113;54;99;883;312;9186;916;9144;32052;31179;56,07;79,81
2018-10-02 17:00:00;377;411;6245;4139;251;59;1045;3220;7112;54;98;276;314;8899;196;8773;34268;33745;64,63;86,13
2018-10-02 18:00:00;377;439;6470;4337;252;0;1094;3658;7111;55;95;117;312;8724;140;8690;34867;34558;66,42;87,21
2018-10-02 19:00:00;378;443;6715;4391;253;0;1129;3893;7113;55;93;67;307;7946;74;8183;34767;34542;66,01;81,22
2018-10-02 20:00:00;379;454;5859;4399;254;150;1056;3541;7113;55;93;35;307;7616;72;7649;33268;33236;62,09;76,75
2018-10-02 21:00:00;374;423;5136;4389;253;178;1144;2812;7110;56;96;17;310;7177;45;7321;30847;31007;60,6;71,73
2018-10-03 07:00:00;311;0;3572;1152;225;1125;1854;4457;6072;52;90;905;301;10747;1053;11885;29107;29019;36,01;84,23
2018-10-03 08:00:00;315;0;3541;1191;225;863;1844;4554;6072;52;92;1430;296;11068;1663;12064;30642;30529;37,52;82,82
2018-10-03 09:00:00;310;0;3613;1167;225;861;1861;4555;6069;52;95;1770;291;11601;2103;12320;30846;31035;37,39;82,57
2018-10-03 10:00:00;309;0;3450;1035;225;1000;1875;4431;6068;52;94;1966;302;12266;2358;12576;30353;30721;36,6;81,34
2018-10-03 11:00:00;298;0;3449;1000;224;1123;1881;4275;6069;52;93;2013;302;12592;2490;12453;30279;30660;35,64;81,66
2018-10-03 12:00:00;297;0;3396;981;216;1157;1871;4030;6070;53;93;1910;297;12531;2632;12201;29575;29830;34,01;80,74
2018-10-03 17:00:00;291;0;3602;987;242;1437;1892;5149;6069;53;95;120;291;12510;61;11702;29845;29593;38,36;88,39
2018-10-03 18:00:00;283;0;3615;1032;246;1463;1880;5183;6069;53;95;43;293;12698;10;12107;31110;30833;39,7;89,53
2018-10-03 19:00:00;282;0;3595;989;245;1421;1861;5399;6015;53;93;40;294;12649;10;12272;30866;30591;36,1;84,35
2018-10-03 20:00:00;295;0;3601;981;245;1415;1849;5528;5893;54;91;19;298;12263;7;12470;29563;29245;35,3;80,32
2018-10-03 21:00:00;291;0;3447;992;243;1585;1839;5066;5774;54;91;15;296;12492;9;12605;27587;27271;29,5;76,38
2018-10-04 06:00:00;199;0;5404;2210;290;0;1917;6980;5058;13;90;183;331;8961;273;9940;33036;33277;52,49;88,4
2018-10-04 08:00:00;202;0;5231;2726;294;0;1947;7381;5059;13;94;1102;328;9023;1128;10633;35199;35237;52,5;86,62
2018-10-04 09:00:00;202;0;5033;2718;302;0;1955;7603;5058;13;92;1154;329;9319;1378;10698;35210;35667;52,28;85,48
2018-10-04 13:00:00;195;0;4294;2576;322;0;1898;6139;5060;13;97;860;331;8593;1225;9476;32958;33918;49,94;79,59
2018-10-04 14:00:00;196;0;4268;2591;322;0;1884;5831;5060;13;98;754;337;8485;1070;8776;32524;33623;49,92;79,06
2018-10-04 16:00:00;200;0;4658;2526;321;0;1904;5451;5060;13;98;560;333;8060;630;7378;31543;32944;49,47;87,85
2018-10-04 17:00:00;198;0;5463;2590;323;0;1925;5654;5059;13;96;289;332;8257;321;6764;31604;33263;50;88,49
2018-10-04 18:00:00;205;0;6175;2482;323;0;1901;7173;5059;13;98;78;337;7719;129;6403;32969;34339;55,6;91,93
2018-10-04 22:00:00;322;0;4216;1938;297;245;1548;1889;5034;56;111;147;264;8166;194;7989;25275;25475;45,6;74,79
2018-10-04 23:00:00;326;0;4112;1765;299;532;1538;1662;5035;56;101;103;272;8871;181;8163;23883;24007;42,88;72,69
2018-10-05 00:00:00;317;0;4340;1805;298;1431;1544;1623;5033;54;100;57;270;9264;160;8203;23012;23297;38,95;67,45
2018-10-05 01:00:00;327;0;4206;1782;293;1282;1538;1594;5034;56;100;57;268;8833;145;8213;22694;22942;38,8;65,99
2018-10-05 02:00:00;335;0;4248;1805;289;1218;1542;1573;5034;57;105;57;272;8562;128;8208;22556;22853;38,8;65,57
2018-10-05 03:00:00;322;0;4375;1835;298;1220;1541;1521;5035;57;105;57;269;8562;99;7945;22951;23232;39;64,28
2018-10-05 04:00:00;329;0;4514;1901;311;714;1547;1828;5034;57;105;57;257;8230;85;7602;24951;25232;44,04;75,15
2018-10-05 05:00:00;316;0;4648;2218;316;317;1571;2193;5033;61;109;105;255;8059;179;7361;27361;27713;48,31;81,94
2018-10-05 06:00:00;336;0;5269;2432;321;70;1605;2607;5032;74;108;525;241;7663;699;7184;29640;29816;55,01;84,44
2018-10-05 07:00:00;319;0;5548;2558;329;0;1626;3341;5034;74;104;1215;235;7409;1432;6971;30762;30992;56,95;84,38
2018-10-05 08:00:00;313;0;5359;2838;328;0;1626;3194;5033;75;104;2236;237;7122;2425;6922;31124;31247;56,47;81,24
2018-10-05 09:00:00;314;0;5417;2846;329;0;1635;3113;5034;71;104;3277;236;6658;3245;6732;31361;31488;56,1;80,79
2018-10-05 10:00:00;319;0;5587;2835;329;0;1633;3887;5033;66;104;3792;235;6129;3734;6504;31614;31911;56,95;80,47
2018-10-05 11:00:00;309;0;5519;2949;329;0;1634;4245;5032;62;105;3950;230;5722;3983;6266;31578;31803;57,09;80,85
2018-10-05 12:00:00;308;0;5303;2852;327;0;1652;3946;5031;70;106;4031;224;5545;4060;5889;30621;30850;58,01;79,02
2018-10-05 13:00:00;302;0;5283;2960;330;0;1634;3400;5029;65;104;4019;214;5607;3989;5487;30086;30319;58,01;75,32
2018-10-05 14:00:00;299;0;5327;2962;329;0;1645;3276;5028;63;108;3828;214;5727;3827;5065;29842;30106;58,44;74,39
2018-10-05 15:00:00;294;0;5305;2944;331;0;1649;2821;5027;61;107;3662;213;6179;3495;4820;29627;30031;58,58;80,17
2018-10-05 16:00:00;309;0;5314;2939;332;0;1637;3093;5028;63;106;3164;215;5644;2980;4650;29163;29562;57,09;83,73
2018-10-05 17:00:00;308;0;5586;2959;319;0;1642;3731;5029;66;108;2316;212;4930;2100;4506;28967;29379;57,09;85,3
2018-10-05 18:00:00;321;0;6416;2978;319;0;1692;5136;5028;68;109;1115;213;4154;1144;4188;29520;29826;59,99;85,43
2018-10-05 19:00:00;321;0;7032;2988;320;0;1688;6584;5028;58;108;396;222;3479;517;3852;30957;30918;62,3;82,12
2018-10-05 20:00:00;318;0;7196;3027;320;0;1726;6255;5028;57;110;221;215;2705;333;3656;29403;29344;61,55;79,07
2018-10-05 21:00:00;279;0;6804;3011;320;0;1687;5401;5029;57;109;203;225;2214;310;3106;26923;27229;59,84;73,6
2018-10-05 22:00:00;363;405;5753;1735;222;597;1740;3554;5059;52;104;119;238;2569;188;2723;23390;23487;58,01;78,17
2018-10-05 23:00:00;362;421;6005;1529;219;635;1733;3227;5059;52;103;104;241;2418;198;2468;22055;22016;57,12;77,82
2018-10-06 00:00:00;362;442;5709;1316;225;555;1736;2973;5060;52;103;105;239;2392;213;2277;20974;21014;52,9;76,62
2018-10-06 01:00:00;360;440;5786;1223;226;567;1733;2736;5060;52;102;93;239;2253;215;2109;20430;20496;52,97;74,43
2018-10-06 02:00:00;363;430;5585;1083;220;569;1728;2660;5059;53;102;58;227;1987;219;1981;20079;19989;51,7;72,84
2018-10-06 03:00:00;359;429;5640;1037;239;596;1732;2610;5059;52;102;27;234;1778;186;1858;19958;19840;51,62;69,31
2018-10-06 04:00:00;361;432;5880;1049;243;775;1730;2678;5060;52;101;35;240;1503;160;1737;19759;19811;51,2;67,99
2018-10-06 05:00:00;358;434;5403;1058;234;775;1735;2607;5059;53;98;105;241;1414;306;1638;19595;19657;50;70,14
2018-10-06 06:00:00;360;415;5687;1135;246;691;1755;2684;5059;53;101;488;239;1163;805;1462;20683;20771;51,45;72,38
2018-10-06 07:00:00;357;419;6090;1345;245;565;1749;2713;5059;53;103;1223;239;971;1620;1341;22490;22558;53,5;78,24
2018-10-06 08:00:00;357;419;6101;1393;244;518;1747;3252;5056;53;101;2229;242;1086;2414;1313;23970;24064;58,1;78,72
2018-10-06 09:00:00;354;415;5907;1414;244;423;1757;3543;5056;52;100;2761;243;1337;2899;1465;24846;24949;59,01;78,44
2018-10-06 10:00:00;358;417;5886;1424;244;556;1775;3674;5056;52;101;2976;239;1495;3144;1665;25212;25251;60;76,98
2018-10-06 11:00:00;358;418;5721;1407;244;425;1768;3757;5056;52;103;3117;237;1762;3214;1983;25627;25620;60,6;75,23
2018-10-06 12:00:00;356;411;5713;1378;244;423;1776;3915;5056;52;105;2975;240;2119;3132;2241;25415;25531;60,9;68,37
2018-10-06 13:00:00;342;402;5444;1301;244;619;1752;3063;5055;52;106;2689;241;2514;2981;2535;24078;24334;60;63,6
2018-10-06 14:00:00;326;389;5124;1085;241;1074;1758;3149;5054;51;107;2466;239;2845;2755;2803;23373;23530;55;61,57
2018-10-06 15:00:00;326;391;4944;987;239;1067;1735;3011;5053;51;106;2209;237;3335;2497;3010;23052;23269;52;65,46
2018-10-06 16:00:00;324;392;4645;1006;230;740;1725;2863;5052;52;106;1962;238;3394;2136;3248;23113;23429;49,64;75,74
2018-10-06 17:00:00;340;418;5210;1162;231;491;1741;3034;5051;53;104;1455;235;3328;1499;3498;23582;23905;51,49;80,25
2018-10-06 18:00:00;342;413;5631;1274;229;332;1762;3160;5051;52;103;883;237;3046;830;3344;24446;24708;56,46;84,02
2018-10-06 19:00:00;343;413;6404;1397;232;12;1885;4133;5051;52;103;286;239;2867;380;3204;25965;26167;62,62;75,71
2018-10-06 20:00:00;343;408;6608;1489;242;0;1896;4799;5050;53;101;137;240;2635;238;3120;26577;26866;63,3;68,4
2018-10-06 21:00:00;342;415;6600;1461;248;5;1796;4045;5052;52;100;131;239;2591;217;2994;24841;25147;62,16;67,73
2018-10-06 22:00:00;359;610;5566;4623;317;0;1133;2522;5989;56;89;686;304;5539;601;5528;28826;29100;61,14;62,34
2018-10-06 23:00:00;351;605;5067;4581;312;0;1165;1820;5987;56;92;684;308;5053;596;4967;27155;27374;56,9;59,1
2018-10-07 00:00:00;348;594;4935;4325;312;0;1170;1087;5985;56;92;686;305;4706;595;4716;25889;26016;54,18;57,56
2018-10-07 01:00:00;351;597;4840;3905;305;136;1168;994;5985;56;91;684;305;4466;597;4506;25260;25393;52,74;55,52
2018-10-07 02:00:00;344;582;4841;3688;304;208;1166;1072;5988;56;92;685;303;4120;590;4337;24958;24985;52,3;51,71
2018-10-07 03:00:00;348;590;5023;3966;298;172;1150;1119;5992;56;89;668;293;3831;573;4126;25237;25190;53,26;51,74
2018-10-07 04:00:00;343;569;5328;4562;296;0;1101;1751;5993;57;92;505;293;3735;525;3932;26835;26834;57,93;55,23
2018-10-07 05:00:00;358;603;5851;4806;300;2;1124;2316;5992;57;93;449;293;3473;525;3665;29218;29206;60,69;59,8
2018-10-07 06:00:00;367;627;6168;4970;317;0;1153;3487;5994;57;92;1128;286;2886;1167;3198;31462;31578;62;59,49
2018-10-07 07:00:00;369;662;6327;5103;319;0;1165;4256;5994;58;89;2785;281;2645;2890;2743;33706;33918;63,17;61,7
2018-10-07 08:00:00;368;663;6528;5135;318;0;1300;4445;5995;56;90;3984;280;2439;4281;2431;35109;35217;63,17;60,35
2018-10-07 09:00:00;360;663;6590;5149;315;0;1347;5189;5992;55;91;4712;282;2124;4920;2336;35942;36003;63,57;61,62
2018-10-07 10:00:00;364;662;6608;5175;318;0;1362;5425;5989;56;94;5103;289;2145;5267;2280;36909;37023;64,09;60,52
2018-10-07 11:00:00;364;663;6545;5145;316;0;1346;5427;5984;56;90;5358;298;2348;5447;2302;37376;37544;64,71;57,82
2018-10-07 12:00:00;367;663;6464;5134;325;0;1347;5263;5982;56;94;5396;292;2623;5482;2550;36840;37170;64,02;56,63
2018-10-07 13:00:00;361;661;6392;5124;328;0;1330;4771;5982;55;96;5290;293;2853;5376;2885;36398;36525;63,8;55,87
2018-10-07 14:00:00;361;662;6482;5117;309;0;1317;4540;5983;56;93;5045;297;3341;5142;3298;36406;36488;63,53;56,52
2018-10-07 15:00:00;365;663;6436;5107;326;0;1208;4189;5983;56;94;4646;301;3859;4745;3903;36332;36300;63,17;61,25
2018-10-07 16:00:00;370;664;6475;5103;328;0;1195;3774;5984;56;94;4095;297;4319;4140;4577;35705;35715;62,24;68,46
2018-10-07 17:00:00;369;653;6436;5078;328;0;1203;3730;5984;56;97;3314;302;4657;3324;5290;34976;35219;61,76;78,23
2018-10-07 18:00:00;366;650;6603;5087;326;0;1210;4042;5985;56;99;2128;307;4758;2143;5717;34330;34569;61,89;83,01
2018-10-07 19:00:00;363;647;6706;4997;330;0;1179;4133;5990;57;100;1039;307;4854;1129;6133;33712;33871;62,64;77,71
2018-10-07 20:00:00;358;612;6508;4844;325;0;1176;3750;5993;56;100;733;298;5562;718;6563;33046;33154;62,49;74,94
2018-10-07 21:00:00;356;599;6361;4776;324;0;1131;2768;5993;56;99;703;302;5858;656;6563;30736;30697;61,14;69,82
2018-10-07 22:00:00;327;422;4991;3664;315;878;887;802;6977;59;103;660;321;6250;561;6507;27774;27744;59,32;60,92
2018-10-07 23:00:00;327;415;4898;3280;318;1299;843;715;6982;59;102;644;325;6000;537;6318;26118;25993;55,46;58,62
2018-10-08 00:00:00;332;384;4653;2922;302;1192;835;620;6984;58;103;615;322;5754;488;6073;24916;24884;53,14;55,54
2018-10-08 01:00:00;332;407;4432;2799;297;1152;844;560;6984;59;101;611;323;5498;446;5785;24309;24230;52,26;54,29
2018-10-08 02:00:00;331;392;4310;2743;293;1176;837;522;6981;60;101;572;324;5360;371;5492;24001;23777;52,19;54,6
2018-10-08 03:00:00;342;391;4504;2895;296;1534;844;601;6980;59;103;498;313;5207;302;5141;24194;23999;52,5;57,6
2018-10-08 04:00:00;342;389;4636;3072;306;832;845;849;6983;59;100;344;309;4828;201;4842;25753;25327;55;67,52
2018-10-08 05:00:00;343;379;4802;3384;324;568;851;896;6988;60;100;228;319;4562;228;4643;27450;26847;58,08;77,48
2018-10-08 06:00:00;349;382;5777;3676;324;286;887;999;6989;60;100;643;321;4018;772;4104;29304;28873;62,21;79,33
2018-10-08 07:00:00;348;471;6535;4217;328;216;907;1040;6990;60;100;2109;326;3498;2012;3595;31334;30924;64,14;78,84
2018-10-08 08:00:00;348;529;6733;4287;335;274;950;1201;6989;60;100;3979;325;3115;3480;3327;32534;32226;65,23;78,23
2018-10-08 09:00:00;343;568;7027;4422;334;273;979;1509;6987;58;95;4686;330;2785;4415;2970;33436;33131;66,24;78,89
2018-10-08 10:00:00;328;553;7145;4529;326;43;1021;1732;6984;59;97;5093;331;2444;4912;2576;34219;34089;68,5;77,33
2018-10-08 11:00:00;322;528;7119;4726;314;0;1013;1797;6972;58;98;5188;331;2302;5131;2346;34645;34691;69,21;77,63
2018-10-08 12:00:00;317;541;7042;4692;328;0;1013;1852;6970;57;101;5239;333;2291;5163;2551;34117;34293;68,54;76,68
2018-10-08 13:00:00;312;568;6995;4574;328;0;1012;1914;6972;57;103;5153;331;2537;5017;2832;33086;33486;67,35;76,09
2018-10-08 14:00:00;315;606;6554;4666;336;0;1094;1743;6959;55;104;4842;331;3020;4693;3129;32740;33093;66,8;76,2
2018-10-08 15:00:00;322;608;6524;4691;336;0;1095;1822;6953;55;102;4481;325;3406;4277;3634;32420;32997;66,01;79,72
2018-10-08 16:00:00;315;608;6606;4683;340;0;1047;1403;6954;55;104;3795;323;4003;3649;4252;31915;32606;65,3;80,37
2018-10-08 17:00:00;325;608;6682;4631;339;0;1027;1195;6952;56;104;2904;323;4582;2721;4918;31287;32108;64,14;81,81
2018-10-08 18:00:00;348;608;6769;4613;339;0;1021;1228;6958;58;103;1602;312;4985;1563;5218;30833;31476;64,14;84,93
2018-10-08 19:00:00;348;608;6908;4607;335;0;1086;1554;6962;59;104;829;318;5343;830;5490;31244;32068;65,7;84,17
2018-10-08 20:00:00;339;608;6301;4536;334;0;1071;1682;6961;60;102;655;317;5434;598;5750;30576;31004;65,84;79,19
2018-10-08 21:00:00;345;573;5860;4433;333;0;1040;1232;6958;60;98;592;312;5256;555;5459;28766;28998;64,39;76,4
2018-10-08 22:00:00;357;741;4387;4358;252;155;735;872;6971;56;92;20;281;3246;133;2837;24320;23957;69,67;71,28
2018-10-08 23:00:00;358;722;4283;4147;253;336;733;574;6977;57;91;27;282;2978;124;2739;23008;22790;67,15;65,6
2018-10-09 00:00:00;356;719;4209;3800;253;802;711;644;6978;56;90;29;282;2807;121;2606;22208;21982;64,09;63,9
2018-10-09 01:00:00;360;711;3944;3529;254;652;674;551;6980;55;91;29;284;2879;114;2502;21865;21566;62,69;63,11
2018-10-09 02:00:00;358;688;4156;3579;251;1049;680;539;6985;56;91;29;285;2733;110;2483;21909;21466;62,19;62,52
2018-10-09 03:00:00;357;711;4292;3663;259;834;705;749;6988;57;91;29;303;2504;105;2618;22359;22004;62,91;63,67
2018-10-09 04:00:00;360;686;5492;3948;262;282;724;1235;6988;57;92;28;317;2496;101;2780;24644;24322;70,24;76,92
2018-10-09 05:00:00;357;746;7155;4644;274;0;751;1654;6988;57;90;28;319;2382;100;2999;27304;27157;74,3;77,79
2018-10-09 06:00:00;358;757;7418;4829;293;0;780;3165;6978;55;103;224;327;2300;375;2779;29045;28893;75,19;78,85
2018-10-09 07:00:00;361;759;7371;4965;312;0;819;3561;6973;55;103;1075;329;2036;1050;2458;30937;30475;76,04;79,37
2018-10-09 08:00:00;363;758;7159;4971;323;0;843;2993;6972;55;106;2665;329;2078;2296;2222;31930;31312;75,43;79,76
2018-10-09 09:00:00;363;759;6680;4954;314;0;853;2483;6969;56;105;3958;330;1813;3456;2070;32559;31955;75,36;77,84
2018-10-09 10:00:00;359;760;6777;4957;315;0;870;2500;6957;57;105;4468;328;1610;4095;1970;33245;32604;75,7;77,3
2018-10-09 11:00:00;358;760;6860;4988;314;0;881;2702;6932;58;108;4747;329;1573;4307;1942;33563;33028;75,7;76,17
2018-10-09 12:00:00;364;760;6796;5000;312;0;879;2352;6935;57;107;4909;319;1596;4294;2185;32744;32465;75,43;72,9
2018-10-09 13:00:00;366;761;6673;4973;312;0;840;2175;6932;57;107;4755;314;1880;4133;2519;32018;31857;74,95;72,46
2018-10-09 14:00:00;364;760;6390;4940;312;0;820;2401;6930;57;110;4391;316;2299;3763;2858;31824;31750;74,51;76,08
2018-10-09 15:00:00;367;760;6501;4894;312;0;815;1981;6934;57;110;3744;318;2896;3202;3193;31625;31557;74,74;79,36
2018-10-09 16:00:00;365;760;7364;4943;310;0;825;1473;6939;57;110;3120;317;3512;2404;3509;30993;31041;75,4;77,72
2018-10-09 17:00:00;367;760;7607;4945;312;0;853;3221;6943;57;109;1964;325;3870;1357;3823;30580;30686;77,36;81,55
2018-10-09 18:00:00;369;760;7912;4957;312;0;873;4079;6947;56;110;873;324;3925;557;4030;31237;31473;79,93;84,42
2018-10-09 19:00:00;368;760;7659;4934;314;0;851;2953;6954;56;112;628;327;4250;296;4266;32125;32137;75,74;84,16
2018-10-09 20:00:00;369;759;5890;4844;314;0;850;2128;6948;56;98;545;316;4347;221;4448;29450;29434;73,18;74,74
2018-10-09 21:00:00;366;740;5040;4739;312;28;815;1445;6944;56;99;512;313;4274;167;4356;27094;27106;70,67;67,87
2018-10-09 22:00:00;365;745;4538;4731;315;0;528;604;7024;54;103;39;326;4519;159;5125;24844;24561;62,47;65,15
2018-10-09 23:00:00;365;747;4243;4355;311;64;515;458;7025;55;103;32;324;4558;164;5102;23683;23408;59,64;62,35
2018-10-10 00:00:00;371;760;4453;4161;302;294;520;543;7025;54;102;26;325;4304;43;4609;22895;22709;58,11;60,92
2018-10-10 01:00:00;370;735;4791;4472;297;199;519;555;7026;55;103;16;321;3989;31;4482;22679;22359;57,63;59,93
2018-10-10 02:00:00;372;764;4861;4856;297;196;525;438;7025;54;105;17;319;3838;28;4297;22651;22230;57,6;60,38
2018-10-10 03:00:00;370;744;4713;4519;301;196;522;430;7025;55;105;14;318;3587;24;4284;23060;22720;56,93;60,01
2018-10-10 04:00:00;369;733;6549;5222;300;24;548;1722;7025;55;106;13;311;3444;28;4192;25244;25137;72,16;74,54
2018-10-10 05:00:00;371;762;7569;5368;323;0;582;2376;7025;58;112;13;317;3442;36;4181;28841;28587;75,36;79,2
2018-10-10 06:00:00;374;762;7767;5474;326;13;584;2848;7023;60;112;48;332;3527;109;4121;30400;30250;76,82;82,13
2018-10-10 07:00:00;366;742;7919;5547;315;0;608;3633;7020;62;109;586;328;3258;734;4049;31208;31104;77,2;82,15
2018-10-10 08:00:00;364;743;7915;5554;325;0;607;3724;7018;60;112;1340;332;3147;1664;3903;31663;31601;77,54;82,84
2018-10-10 09:00:00;368;740;7808;5545;324;0;590;2984;7018;56;112;2257;330;3473;2500;4281;32053;31957;74,49;80,21
2018-10-10 10:00:00;353;738;7869;5542;318;12;583;1989;7020;60;111;2631;314;4057;3006;4628;32466;32345;73;78,47
2018-10-10 11:00:00;315;738;7307;5502;322;0;554;913;7020;62;107;2801;321;4751;3259;5488;32315;32208;69,39;75,22
2018-10-10 12:00:00;327;708;6282;5176;330;50;544;667;7019;61;105;2824;315;5538;3322;6014;31395;31191;65,27;71,1
2018-10-10 13:00:00;341;687;6191;4835;326;276;548;844;7019;62;105;2705;311;5876;3229;6383;30777;30472;61,45;66,85
